hgnc_symbol	hgnc_id
RPS3AP15	HGNC:35781
RAC1P3	HGNC:31833
NAA16	HGNC:26164
ENTPD4-DT	HGNC:55536
LRRC75B	HGNC:33155
CDH9	HGNC:1768
ACTBP7	HGNC:140
MAP2K1P1	HGNC:6841
ENTPD4	HGNC:14573
BRSK2	HGNC:11405
GGT1	HGNC:4250
CRK	HGNC:2362
CCNO-DT	HGNC:55543
TEKT1	HGNC:15534
NAIPP1	HGNC:54492
TATDN1P1	HGNC:45058
DOCK11P1	HGNC:31719
RPS19P3	HGNC:23560
BMS1P2	HGNC:23650
RAB42P1	HGNC:19799
LINC02228	HGNC:53097
SNRPEP8	HGNC:43573
UBE2D1	HGNC:12474
LINC02100	HGNC:52955
ERO1A	HGNC:13280
MIR4326	HGNC:38314
RNU6-994P	HGNC:47957
CHRNA4	HGNC:1958
PIMREG	HGNC:25483
TIMM9P2	HGNC:39929
BRWD1-IT1	HGNC:41920
YWHAZP3	HGNC:31101
METTL21AP1	HGNC:41921
LINC02632	HGNC:54114
BRWD1-AS1	HGNC:40614
RNU6-57P	HGNC:42547
TUBBP2	HGNC:12415
OR7E36P	HGNC:8409
OR7E155P	HGNC:31310
OR7E37P	HGNC:8410
RGCC	HGNC:20369
HMGN1	HGNC:4984
LINC01402	HGNC:50685
GDF10	HGNC:4215
PNPLA10P	HGNC:32928
MAP2K4P1	HGNC:43837
H3P32	HGNC:54465
SPRYD7P1	HGNC:52300
BMS1P10	HGNC:49154
VWA8	HGNC:29071
RPL32P21	HGNC:36363
GEMIN8P3	HGNC:37978
ITM2A	HGNC:6173
RAB28P3	HGNC:50382
LYPLA2P3	HGNC:50446
PRKG1-AS1	HGNC:45029
TCEA1P4	HGNC:31091
ZNF33B	HGNC:13097
GNAQ	HGNC:4390
SYT15B	HGNC:51487
RNA5SP383	HGNC:43283
IRF9	HGNC:6131
HIGD1AP15	HGNC:43010
SPIDR	HGNC:28971
RPL23AP6	HGNC:16555
SDAD1P2	HGNC:31404
CAPZA1P1	HGNC:1489
MKKS	HGNC:7108
RPS7P13	HGNC:35756
CBLL1P1	HGNC:55074
LUZP4	HGNC:24971
CEP164P1	HGNC:44988
PCAT5	HGNC:48665
SPANXB1	HGNC:14329
LINC02899	HGNC:26630
NPY4R2	HGNC:52383
LINC02225	HGNC:53094
ALDH1A1	HGNC:402
CAMKK1	HGNC:1469
H3P20	HGNC:54454
NRP1	HGNC:8004
MCIDAS	HGNC:40050
FAM25C	HGNC:23586
KCTD9P2	HGNC:29274
HSPA8P1	HGNC:5245
RPL26P36	HGNC:36685
PELI2	HGNC:8828
MED28P4	HGNC:45081
RHOXF1P2	HGNC:51611
EEF1A2	HGNC:3192
BEX3	HGNC:13388
AGAP12P	HGNC:23661
DPPA5P4	HGNC:49665
OR7E106P	HGNC:15365
ENSAP2	HGNC:20011
UBA52P3	HGNC:20056
CYB5AP5	HGNC:2576
NAA30	HGNC:19844
LINC02619	HGNC:54094
RNA5SP315	HGNC:43215
BMS1P7	HGNC:23655
UGT3A1	HGNC:26625
PTPN20CP	HGNC:23424
LINC02429	HGNC:53360
MAGEC2	HGNC:13574
CLEC14A	HGNC:19832
PPDPF	HGNC:16142
VKORC1P1	HGNC:33182
SUMO2P21	HGNC:55054
DUTP4	HGNC:39517
SLITRK4	HGNC:23502
REC8	HGNC:16879
MIR5006	HGNC:43495
RN7SL515P	HGNC:46531
RNU6-74P	HGNC:42564
NAP1L2	HGNC:7638
KARS1P1	HGNC:39207
PTK6	HGNC:9617
VWA8-AS1	HGNC:44270
RPS28P8	HGNC:36938
FERP1	HGNC:26443
RGS6	HGNC:10002
PHF5FP	HGNC:23266
MAPK6P3	HGNC:18977
LINC00456	HGNC:42804
HTATSF1	HGNC:5276
RNA5SP37	HGNC:42613
RAP2A	HGNC:9861
ANKRD20A5P	HGNC:33833
FNDC11	HGNC:28764
RPSAP75	HGNC:51929
HSPA8P17	HGNC:44932
PSMA6P4	HGNC:39609
CARNMT1-AS1	HGNC:51188
RNU1-94P	HGNC:48436
LPAR6	HGNC:15520
PDRG1	HGNC:16119
C9orf85	HGNC:28784
TPMTP1	HGNC:17490
RPS8P3	HGNC:31000
NAXD	HGNC:25576
XKR7	HGNC:23062
FRMD3-AS1	HGNC:55790
LINC01335	HGNC:50542
BCRP3	HGNC:1016
TTC39C-AS1	HGNC:51321
IGKV1OR9-2	HGNC:49466
NPM1P1	HGNC:7911
RNA5SP481	HGNC:43381
SERPINA7	HGNC:11583
CCM2L	HGNC:16153
FKBP4P6	HGNC:50375
CDH18	HGNC:1757
SLC28A3	HGNC:16484
ANKRD12	HGNC:29135
POM121L10P	HGNC:35448
ARL5AP4	HGNC:43936
RPL7AP62	HGNC:36890
OR11Q1P	HGNC:31239
OR4H6BP	HGNC:55112
P2RX1	HGNC:8533
CRIP1P4	HGNC:44519
GOLM2	HGNC:24892
PPFIA1	HGNC:9245
TAFA5	HGNC:21592
BTG3P1	HGNC:51543
CYCSP44	HGNC:24418
H2BP8	HGNC:54445
KRR1P1	HGNC:39580
RNA5SP482	HGNC:43382
TFDP3	HGNC:24603
SNURFL	HGNC:29543
LINC01072	HGNC:49112
RSL24D1P6	HGNC:37876
TSPY26P	HGNC:16256
GJA3	HGNC:4277
MIR3649	HGNC:38948
RPL7P53	HGNC:36831
MDN1	HGNC:18302
ADIPOR2	HGNC:24041
H2AZP4	HGNC:38015
MIR548K	HGNC:35285
MTND4LP1	HGNC:31347
PPIAP28	HGNC:39902
OR5BH1P	HGNC:15407
LINC00556	HGNC:43700
PLAGL2	HGNC:9047
GJB2	HGNC:4284
YAP1P2	HGNC:38017
MAPK1	HGNC:6871
IGBP1	HGNC:5461
CTTN-DT	HGNC:55592
CTTN	HGNC:3338
POFUT1	HGNC:14988
GJB6	HGNC:4288
RAB40A	HGNC:18283
RPS4XP14	HGNC:36737
SPANXN3	HGNC:33176
PPIAP87	HGNC:53711
FOXB2	HGNC:23315
CACNA2D4	HGNC:20202
PGM5	HGNC:8908
H2AQ1P	HGNC:53962
IPO4	HGNC:19426
FGF13-AS1	HGNC:44264
RNF6P1	HGNC:39922
CT47A12	HGNC:33292
GET1	HGNC:12790
KRT18P44	HGNC:33414
LINC01281	HGNC:50337
LINC00850	HGNC:45092
MIR1825	HGNC:35389
RHOXF2	HGNC:30011
NOL4L-DT	HGNC:44310
OR52B3P	HGNC:15208
MUC5B-AS1	HGNC:53936
OR52P2P	HGNC:15233
C20orf203	HGNC:26592
OR52B4	HGNC:15209
CYP4F35P	HGNC:39954
HAX1P1	HGNC:55151
CNOT7P1	HGNC:44248
OR7L1P	HGNC:14827
TUBB4AP1	HGNC:42340
ORC1P1	HGNC:54921
C18orf25	HGNC:28172
SKP2P1	HGNC:55027
ETS2P1	HGNC:55136
LURAP1L-AS1	HGNC:49761
BAK1P1	HGNC:996
MAPRE1	HGNC:6890
LINC02149	HGNC:53010
PSAT1	HGNC:19129
WDR44	HGNC:30512
STARD9	HGNC:19162
PITPNM3	HGNC:21043
ZMYM2	HGNC:12989
PROCR	HGNC:9452
ZBTB7C-AS1	HGNC:55846
RAI14	HGNC:14873
RNA5SP483	HGNC:43383
MMP24OS	HGNC:44421
FAM242D	HGNC:53874
SDR42E1P2	HGNC:51833
OR11K1P	HGNC:15371
IDNK	HGNC:31367
RPL7AP75	HGNC:55898
SHC4	HGNC:16743
XKR6	HGNC:27806
MT1P3	HGNC:16120
MMP24	HGNC:7172
GET1-SH3BGR	HGNC:54635
BMS1P14	HGNC:49159
MIR6508	HGNC:50217
MYL6P2	HGNC:23772
RPS26P4	HGNC:23775
JCADP1	HGNC:54491
AQP7P4	HGNC:32056
B3GALT5-AS1	HGNC:16424
ATP6V1G1P2	HGNC:29359
LSM12P1	HGNC:32453
RPL17P46	HGNC:36202
RSL24D1P9	HGNC:37880
MTCO2P2	HGNC:25354
SIRLNT	HGNC:53902
SINHCAFP1	HGNC:19052
RPS24P18	HGNC:36745
GNRH1	HGNC:4419
MAP1LC3P	HGNC:31004
PCP4	HGNC:8742
FAM83C-AS1	HGNC:16113
FAM83C	HGNC:16121
CIAPIN1P	HGNC:31087
TRIM21	HGNC:11312
RASEF	HGNC:26464
RHOT1P1	HGNC:23777
RPS10P5	HGNC:15795
RPRD1A	HGNC:25560
SIRPA	HGNC:9662
PWWP3B	HGNC:26583
DSCAM	HGNC:3039
LINC00293	HGNC:39078
SSU72P6	HGNC:43625
LINC02689	HGNC:54192
H3P33	HGNC:54466
ZNF215	HGNC:13007
STK24P1	HGNC:50360
LINC01282	HGNC:50338
NMRK1	HGNC:26057
SRD5A1P1	HGNC:11286
CTDSPL2P2	HGNC:55042
PLXDC2	HGNC:21013
PLS3-AS1	HGNC:50343
RAC1P4	HGNC:31113
MAGEA8-AS1	HGNC:45093
BRS3	HGNC:1113
DSN1	HGNC:16165
ASB12	HGNC:19763
MTMR3	HGNC:7451
SNAP23	HGNC:11131
RBBP8P1	HGNC:39583
CT47A11	HGNC:27397
RIT2	HGNC:10017
CCKBR	HGNC:1571
UFM1P1	HGNC:55146
JARID2-AS1	HGNC:40314
C17orf100	HGNC:34494
FGF13	HGNC:3670
SYCP2L	HGNC:21537
POLR1E	HGNC:17631
ALOX15P1	HGNC:13742
MIR4760	HGNC:41698
DSCAM-AS1	HGNC:40197
RSU1	HGNC:10464
SNRPGP2	HGNC:30999
DSCAM-IT1	HGNC:41327
GAPDHP66	HGNC:4144
YRDCP3	HGNC:39921
LINC02751	HGNC:54271
POLR3GP2	HGNC:50691
MIR3197	HGNC:38366
RPL7AP67	HGNC:35537
BACE2	HGNC:934
TERF1P2	HGNC:38110
SLC35E1P1	HGNC:42046
RNU2-7P	HGNC:42505
SYT4	HGNC:11512
PIMREGP3	HGNC:54614
CASP8AP2	HGNC:1510
EEF1AKMT1	HGNC:27351
GALNT18	HGNC:30488
RANP8	HGNC:39863
IMPDH1P9	HGNC:33964
CNOT4P1	HGNC:39272
HNRNPA1P30	HGNC:39548
RPL23AP73	HGNC:36443
PPIAP27	HGNC:42646
RPSAP54	HGNC:36373
LATS2	HGNC:6515
ZNF287	HGNC:13502
TPMT	HGNC:12014
HRH4	HGNC:17383
LATS2-AS1	HGNC:39912
RNU4-9P	HGNC:42507
RPS12P23	HGNC:35573
IPPKP1	HGNC:39390
MTCO3P40	HGNC:52143
HNRNPA1P14	HGNC:39132
CENPJ	HGNC:17272
GOLM1	HGNC:15451
PA2G4P1	HGNC:8551
AMER1	HGNC:26837
C11orf42	HGNC:28541
ZIC3	HGNC:12874
TMEM14DP	HGNC:15660
RPL31P44	HGNC:35523
LINC02682	HGNC:54177
MRLN	HGNC:48649
RBBP8	HGNC:9891
RPL32P35	HGNC:36547
TPM2P1	HGNC:55137
RPL3P12	HGNC:36298
RPL12P50	HGNC:51942
MDH1P2	HGNC:54969
SPANXC	HGNC:14331
ELOVL2-AS1	HGNC:44156
CALCB	HGNC:1438
RYKP1	HGNC:10482
IL1RAPL2	HGNC:5997
PGGT1BP1	HGNC:45024
HMGA1P5	HGNC:19120
HNRNPA1P58	HGNC:48788
ELOCP30	HGNC:49171
RPS3AP37	HGNC:36691
NEK4P3	HGNC:39651
MRPS21P5	HGNC:29752
ATP2A3	HGNC:813
PLAC4	HGNC:14616
CAGE1	HGNC:21622
PRELID1P3	HGNC:43888
OR52B1P	HGNC:15206
BACE2-IT1	HGNC:16024
RPL22P14	HGNC:35990
JCAD	HGNC:29283
SSU72P4	HGNC:43623
PCSEAT	HGNC:54485
LINC00111	HGNC:1262
OR7E41P	HGNC:8415
LINC00479	HGNC:19727
SSU72P2	HGNC:43621
RPL7L1P11	HGNC:39493
LINC01495	HGNC:51161
GJA10	HGNC:16995
SPANXN1	HGNC:33174
LINC00112	HGNC:1263
ZDHHC13	HGNC:18413
PNMA6B	HGNC:26681
MAGEC3	HGNC:23798
RPSAP6	HGNC:31458
AIFM1P1	HGNC:44884
ZNF503	HGNC:23589
RIPK4	HGNC:496
C1R	HGNC:1246
FAM21FP	HGNC:45011
CYP1D1P	HGNC:39968
TMEM185AP1	HGNC:31717
PCA3	HGNC:8637
SPAG6	HGNC:11215
TRMT1P1	HGNC:55145
MTND4P24	HGNC:42220
RAP2C-AS1	HGNC:40957
OR11N1P	HGNC:19582
HSPB1P1	HGNC:5251
UBE2NL	HGNC:31710
ATP5MFP3	HGNC:21286
HSFX1	HGNC:29603
ZBTB46	HGNC:16094
CMC4	HGNC:35428
TUT7	HGNC:25817
LINC01289	HGNC:50354
MIR6814	HGNC:50145
MAPK6P4	HGNC:18456
PINX1-DT	HGNC:55532
ABCG1	HGNC:73
AFF2-IT1	HGNC:41334
RPS15AP24	HGNC:36174
SLC9A8	HGNC:20728
M6PRP1	HGNC:55051
SLC20A2	HGNC:10947
RHOXF1	HGNC:29993
PGBD4P6	HGNC:44071
OR2AF1P	HGNC:14719
ZFYVE9P1	HGNC:33359
MAGEA8	HGNC:6806
GDAP1L1	HGNC:4213
ASS1P5	HGNC:768
IDS	HGNC:5389
SLC25A15P3	HGNC:39844
RPL34P27	HGNC:36369
ELOBP1	HGNC:39719
RNU6-78P	HGNC:42568
RN7SL741P	HGNC:46757
RNY1P3	HGNC:42480
SHISA2	HGNC:20366
LINC00415	HGNC:42748
RXFP2	HGNC:17318
LINC01491	HGNC:51148
TM9SF1	HGNC:11864
NAV2-AS3	HGNC:40742
ZNF214	HGNC:13006
APH1B	HGNC:24080
LINC01387	HGNC:44660
SH2D4A	HGNC:26102
THAP12P3	HGNC:39567
L3MBTL4-AS1	HGNC:51320
RPS12P2	HGNC:24221
LINC01416	HGNC:51645
LINC02699	HGNC:54213
TTC39C	HGNC:26595
KIF16B	HGNC:15869
MYO18B	HGNC:18150
FRY	HGNC:20367
LEMD2	HGNC:21244
LINC00595	HGNC:31430
LINC00856	HGNC:45111
LINC02654	HGNC:54140
C1RL	HGNC:21265
PTPN21	HGNC:9651
NPM1P24	HGNC:45097
TET1	HGNC:29484
RPS20P25	HGNC:35866
TYRP1	HGNC:12450
XKR4	HGNC:29394
DCC	HGNC:2701
PSAT1P1	HGNC:15785
RFPL4AP7	HGNC:45143
NDUFA5P12	HGNC:48854
TSSK4	HGNC:19825
GPR50-AS1	HGNC:40259
DKK1	HGNC:2891
CT47A7	HGNC:33288
PRRG4	HGNC:30799
FRMD5	HGNC:28214
RPL29P19	HGNC:35508
HNRNPH1P2	HGNC:48810
LDOC1	HGNC:6548
RPL6P22	HGNC:36220
MTCP1	HGNC:7423
LINC02947	HGNC:55962
LINC02630	HGNC:54110
RP1L1	HGNC:15946
KIF5B	HGNC:6324
PNMA2	HGNC:9159
TPD52L2	HGNC:12007
GNA14	HGNC:4382
RPL36AP40	HGNC:36300
RBMXL2	HGNC:17886
CHMP4A	HGNC:20274
SYNDIG1L	HGNC:32388
C1RL-AS1	HGNC:27461
MTND1P33	HGNC:42082
GABRA3	HGNC:4077
RNA5SP492	HGNC:43392
TFF2	HGNC:11756
HMGB1P40	HGNC:39187
CNGA4	HGNC:2152
PLPP2	HGNC:9230
RBP5	HGNC:15847
DDHD1	HGNC:19714
ZFAND5	HGNC:13008
TFF1	HGNC:11755
FOXC1	HGNC:3800
ANO3	HGNC:14004
TFAP2A-AS1	HGNC:40579
TMPRSS3	HGNC:11877
ERVFRD-1	HGNC:33823
LYN	HGNC:6735
NHLRC1	HGNC:21576
RNU6-485P	HGNC:47448
DNAH8-DT	HGNC:55663
RBMX2P2	HGNC:39924
CLSTN3	HGNC:18371
MDP1	HGNC:28781
MAGEA11	HGNC:6798
CDYL	HGNC:1811
GPR50	HGNC:4506
FAM226B	HGNC:31964
WASH5P	HGNC:33884
MAGEA13P	HGNC:35154
PASD1	HGNC:20686
VN1R76P	HGNC:37397
SEPTIN7P9	HGNC:30810
RNF165	HGNC:31696
SPECC1P1	HGNC:53867
LRTM2	HGNC:32443
MISP	HGNC:27000
SLC13A5	HGNC:23089
FAM138F	HGNC:33581
NEDD8-MDP1	HGNC:39551
LINC01002	HGNC:38538
RNU6-1118P	HGNC:48081
NF1P5	HGNC:7770
IGSF1	HGNC:5948
ABCD1P2	HGNC:63
RPSAP57	HGNC:35889
CUPIN1P	HGNC:54490
MRO	HGNC:24121
LINC00940	HGNC:48634
SUMO2P12	HGNC:49350
DCP1B	HGNC:24451
OR4Q1P	HGNC:15376
CYCSP22	HGNC:24396
MOCS1	HGNC:7190
PGM5-AS1	HGNC:44181
NEDD8	HGNC:7732
CARNMT1	HGNC:23435
RP1	HGNC:10263
GCOM1	HGNC:26424
EEF1DP3	HGNC:30486
FRY-AS1	HGNC:39725
PDS5B	HGNC:20418
SPINK4	HGNC:16646
GMPR2	HGNC:4377
ZBTB5	HGNC:23836
CYCSP25	HGNC:24399
SNTG1	HGNC:13740
CCT5	HGNC:1618
CSRP3	HGNC:2472
NAA35	HGNC:24340
NMT2	HGNC:7858
GPR33	HGNC:4489
PEX5	HGNC:9719
CACNA1C	HGNC:1390
MTCO1P2	HGNC:19932
TMX1	HGNC:15487
SEL1L2	HGNC:15897
OR4F8P	HGNC:15395
OR4G3P	HGNC:8304
WBP1LP11	HGNC:51471
OR4G1P	HGNC:8302
CICP19	HGNC:48829
ABCA7	HGNC:37
ATPAF2	HGNC:18802
RPSAP3	HGNC:19792
UBASH3A	HGNC:12462
FOXD4L3	HGNC:18523
ROCK1	HGNC:10251
COX11P1	HGNC:2262
LINC00520	HGNC:19843
UNC5CL	HGNC:21203
CARD19	HGNC:28148
SYT9	HGNC:19265
LINC02297	HGNC:53214
MTCYBP27	HGNC:51993
EEF1A1P2	HGNC:20008
LINC02303	HGNC:53222
RNY1P4	HGNC:42481
ATP5F1AP7	HGNC:37665
LINC00423	HGNC:42758
BTF3P4	HGNC:38566
TSPO2	HGNC:21256
CIPC	HGNC:20365
ZBED9P1	HGNC:42037
PHB1P13	HGNC:39292
LERFS	HGNC:51182
NAV2-AS4	HGNC:40741
RPL7P52	HGNC:35676
MAB21L1	HGNC:6757
LINC02759	HGNC:54279
SGSM3	HGNC:25228
LINC02745	HGNC:54263
LINC00445	HGNC:42782
RNY4P30	HGNC:42498
CTAGE10P	HGNC:37288
TMEM273	HGNC:27274
RNY4P9	HGNC:34058
ABHD16B	HGNC:16128
SPRYD7	HGNC:14297
CSNK2A3	HGNC:2458
VSX1	HGNC:12723
LINC02741	HGNC:54258
GRM4	HGNC:4596
FGF7P5	HGNC:33588
MEIS3P1	HGNC:7002
FAM74A7	HGNC:34037
FANCF	HGNC:3587
TBC1D3P3	HGNC:32408
RBM17P3	HGNC:50368
LINC02324	HGNC:53244
SPON1-AS1	HGNC:53117
CDK2AP2P2	HGNC:38493
DNAAF11P1	HGNC:51151
GNA14-AS1	HGNC:50451
DAOA-AS1	HGNC:30243
OSTF1	HGNC:8510
TRIM68	HGNC:21161
UTP14C	HGNC:20321
YWHAQP1	HGNC:19937
TXNDC17	HGNC:28218
SYT8	HGNC:19264
RRAGAP1-AS1	HGNC:55445
RPL13AP2	HGNC:19675
NEK3	HGNC:7746
RTRAF	HGNC:23169
ZBTB7C-AS2	HGNC:24918
ST8SIA3	HGNC:14269
CDH12	HGNC:1751
KIAA0753	HGNC:29110
ADGRF5P1	HGNC:32922
CCAR1	HGNC:24236
DNAJB5P1	HGNC:50449
RNF152	HGNC:26811
RPL24P8	HGNC:36409
MTCO1P51	HGNC:52116
MIR4290HG	HGNC:27861
LINC02760	HGNC:54280
LINC02686	HGNC:54186
MYL9	HGNC:15754
ARL14EP	HGNC:26798
LINC00484	HGNC:27862
CCDC68	HGNC:24350
AQP7P1	HGNC:32048
ARID3A	HGNC:3031
CSRP3-AS1	HGNC:54183
TGIF2	HGNC:15764
SERGEF	HGNC:17499
RPS6P12	HGNC:36375
RPL19P11	HGNC:36953
LINC02291	HGNC:53207
FRMD3	HGNC:24125
SARAF	HGNC:28789
TAF11L5	HGNC:53848
YWHAZP1	HGNC:19938
TNNI2	HGNC:11946
FOXN3-AS1	HGNC:44290
HMGB1P47	HGNC:39280
LINC02960	HGNC:55985
FGF10	HGNC:3666
TGIF2-RAB5IF	HGNC:44664
AKAP6	HGNC:376
RPLP0P11	HGNC:36572
SGSM3-AS1	HGNC:41088
MRTFA-AS1	HGNC:40681
SMAD2	HGNC:6768
COX6B1P3	HGNC:2283
RPL4P6	HGNC:35611
GAPDHP37	HGNC:37791
MCRIP2P1	HGNC:49629
SLA2	HGNC:17329
MTCYBP38	HGNC:52306
MIR3200	HGNC:38227
EIF4HP2	HGNC:49036
MORC2-AS1	HGNC:26662
MAGEA7P	HGNC:6805
PNMA6F	HGNC:53119
EOLA2	HGNC:17402
MORC2	HGNC:23573
RAB3C	HGNC:30269
THSD1P1	HGNC:31375
INTS6	HGNC:14879
LRRC75A	HGNC:32403
HNRNPA3P2	HGNC:16605
MRPS26	HGNC:14045
MRPS30-DT	HGNC:53420
RNU6-1149P	HGNC:48112
RSPH1	HGNC:12371
OXT	HGNC:8528
NCBP3	HGNC:24612
LSP1	HGNC:6707
BUD31P1	HGNC:51561
AVP	HGNC:894
CYP7B1	HGNC:2652
C5orf34	HGNC:24738
KRT18P13	HGNC:6432
RN7SL555P	HGNC:46571
UBOX5-AS1	HGNC:44111
FUNDC2	HGNC:24925
CEMIP2	HGNC:11869
UBOX5	HGNC:17777
SLC37A1	HGNC:11024
CA8	HGNC:1382
GRAPL	HGNC:37240
LINC00603	HGNC:43918
LINC01331	HGNC:50538
DDRGK1	HGNC:16110
NDUFB3P5	HGNC:13677
EOLA1-DT	HGNC:44265
SRP68P3	HGNC:30428
LINC02305	HGNC:53224
EMB	HGNC:30465
SSTR1	HGNC:11330
THAP1	HGNC:20856
PRAL	HGNC:52646
KRT17P6	HGNC:50724
SLC25A29	HGNC:20116
RPL34P31	HGNC:36899
RPS27AP13	HGNC:36667
RPL37P6	HGNC:31080
ASNSP4	HGNC:39400
SLC47A1	HGNC:25588
KCTD9P6	HGNC:49915
RPL36AP52	HGNC:55144
EOLA1	HGNC:28089
RNF122	HGNC:21147
ITPA	HGNC:6176
MBOAT1	HGNC:21579
RSPH1-DT	HGNC:55644
MYLIP	HGNC:21155
ELOVL7	HGNC:26292
PDE9A	HGNC:8795
C2CD4C	HGNC:29417
PPP1R26P4	HGNC:42018
FAM230E	HGNC:52450
RAB27B	HGNC:9767
ONECUT3	HGNC:13399
GGT3P	HGNC:4252
CKS1BP1	HGNC:20004
GRIN3B	HGNC:16768
MTND4P33	HGNC:51947
E2F6P1	HGNC:51449
POM121L15P	HGNC:55894
ADAM5	HGNC:212
CEP128	HGNC:20359
BCRP7	HGNC:39075
FAM230F	HGNC:52451
DGCR6	HGNC:2846
NPIPB1P	HGNC:37452
SUCLG2P4	HGNC:43999
CNN2	HGNC:2156
CAT	HGNC:1516
FEM1AP2	HGNC:39830
TRMT112P2	HGNC:44021
TXNL1	HGNC:12436
RPSAP38	HGNC:35963
RPS17P11	HGNC:36132
ITGA1	HGNC:6134
DGCR5	HGNC:16757
WSB1	HGNC:19221
INTS6-AS1	HGNC:42691
RNU6-1019P	HGNC:47982
UBE2V1P1	HGNC:16581
HM13-IT1	HGNC:41424
HM13-AS1	HGNC:41940
SPANXD	HGNC:14332
RNU6-384P	HGNC:47347
ZFAND3	HGNC:18019
ID1	HGNC:5360
CELSR1P1	HGNC:55984
CA15P1	HGNC:44364
MTND2P39	HGNC:52070
RRM2P4	HGNC:10456
RNF128	HGNC:21153
DGCR11	HGNC:17226
MIR3193	HGNC:38204
COX4I2	HGNC:16232
RPS4XP16	HGNC:36365
RN7SL320P	HGNC:46336
MRPS5P4	HGNC:29779
SNRPGP11	HGNC:39330
MIR4703	HGNC:41817
RNU6-65P	HGNC:42555
RNY1P6	HGNC:42483
RN7SL413P	HGNC:46429
ATP5PBP1	HGNC:39742
MTIF3	HGNC:29788
ZMAT4	HGNC:25844
WIZP1	HGNC:51696
NAV2-IT1	HGNC:41416
BMS1P11	HGNC:49156
GADD45G	HGNC:4097
BCL2L1-AS1	HGNC:40095
ABALON	HGNC:49667
HS6ST3	HGNC:19134
EIF3M	HGNC:24460
CCDC70	HGNC:25303
TPX2	HGNC:1249
GPR18	HGNC:4472
KRT8P8	HGNC:33362
KRT8P6	HGNC:33360
ELL2P4	HGNC:39346
VGLL1	HGNC:20985
AMD1P4	HGNC:51609
E2F4P1	HGNC:38684
MTUS2	HGNC:20595
TUBBP9	HGNC:42178
RPL3P3	HGNC:23550
OR7K1P	HGNC:15366
DNAH8	HGNC:2952
LINC02691	HGNC:20358
OGFRP1	HGNC:50511
ARMH4	HGNC:19846
CDRT15P7	HGNC:54915
C9orf40	HGNC:23433
RRP7A	HGNC:24286
ANKRD11P2	HGNC:54738
PNMA6E	HGNC:50767
IDSP1	HGNC:5390
MAGEC1	HGNC:6812
CRISPLD1	HGNC:18206
HABP4	HGNC:17062
CCDC88C-DT	HGNC:55438
CTDSPL2	HGNC:26936
LHFPL1	HGNC:6587
TNFSF13B	HGNC:11929
EXOC5	HGNC:10696
F8	HGNC:3546
LINC03025	HGNC:56158
DNAL4	HGNC:2955
LINC01924	HGNC:27600
ZNF143	HGNC:12928
TLE6	HGNC:30788
RPL29P32	HGNC:35834
FAM88E	HGNC:56161
LINC01919	HGNC:52739
LINC02834	HGNC:54368
TMOD1	HGNC:11871
NPTXR	HGNC:7954
DEPDC1B	HGNC:24902
ARIH2P1	HGNC:31732
CBX6	HGNC:1556
ME2	HGNC:6984
PABPC3	HGNC:8556
DLEU7	HGNC:17567
MIR4298	HGNC:38313
MIR7847	HGNC:50153
PRR33	HGNC:35118
TNNT3	HGNC:11950
BRI3P3	HGNC:32544
AMER2	HGNC:26360
PEMT	HGNC:8830
ATP8A2P3	HGNC:42641
NAB1P1	HGNC:55156
HNRNPCP10	HGNC:48821
HDGFP1	HGNC:31836
PRUNEP1	HGNC:39723
PRR32	HGNC:34498
RNF6	HGNC:10069
HEMGN	HGNC:17509
TCERG1P1	HGNC:55056
CXorf51B	HGNC:42787
APOBEC3B	HGNC:17352
CCNB2	HGNC:1580
AFF2	HGNC:3776
FAM32CP	HGNC:34239
RPL7AP32	HGNC:36415
UBL5P1	HGNC:44639
ZNF503-AS2	HGNC:23525
HEXB	HGNC:4879
R3HCC1	HGNC:27329
RPL39P25	HGNC:37002
ZNF519P1	HGNC:50785
YY1	HGNC:12856
LINC02655	HGNC:54141
SDR42E1P4	HGNC:51835
ASS1P3	HGNC:766
PALM	HGNC:8594
ZWINT	HGNC:13195
SLC35D2	HGNC:20799
DNAJC19P9	HGNC:45072
APOBEC3C	HGNC:17353
RPS15AP3	HGNC:19674
DIO2-AS1	HGNC:44153
LDHAL6B	HGNC:21481
NRDE2	HGNC:20186
GLCE	HGNC:17855
THAP12P6	HGNC:39570
ATP8A2	HGNC:13533
APOBEC3F	HGNC:17356
NEFM	HGNC:7734
TINF2	HGNC:11824
MEIS3P2	HGNC:17638
LINC01975	HGNC:52802
NMTRQ-TTG12-1	HGNC:35051
MED31	HGNC:24260
APOBEC3G	HGNC:17357
PA2G4P6	HGNC:32219
OR7E31P	HGNC:8404
MYO5BP2	HGNC:38496
UBQLN1	HGNC:12508
MFSD1P1	HGNC:50625
GAREM1	HGNC:26136
SNORA59B	HGNC:32658
COPS2	HGNC:30747
SEPTIN14P19	HGNC:51707
GRID1-AS1	HGNC:44131
PEX2	HGNC:9717
MYLK2	HGNC:16243
NUTM2A	HGNC:23438
HMGN5	HGNC:8013
POLR2E	HGNC:9192
SMIM29	HGNC:1340
CCDC85C	HGNC:35459
HMGN1P31	HGNC:39375
FAM151B	HGNC:33716
RPL7AP66	HGNC:35682
ATP6V1E1P2	HGNC:860
MIR4527HG	HGNC:31724
LRMDA	HGNC:23405
ZC2HC1A	HGNC:24277
